0.27038,0.42269,0.48165,0.70289,0.6743
0.26301,0.39467,0.45471,0.82512,0.73843
0.098406,0.40133,0.50053,0.8204,0.82063
0.043154,0.35003,0.45703,0.91532,0.70114
0.11891,0.30007,0.38571,0.9148,0.77622
0.075689,0.35065,0.45355,0.68659,0.49376
0.14716,0.26429,0.34547,0.72222,0.69858
0.3127,0.21468,0.25196,0.73973,0.77524
0.29671,0.2407,0.28337,0.67927,0.573
0.21808,0.25261,0.31589,0.73015,0.63733
0.15071,0.30254,0.38362,0.9113,0.79109
0.16281,0.27879,0.35647,0.68359,0.65761
0,0.29669,0.41296,0.94429,0.70414
0.19764,0.27357,0.34321,0.9804,0.63584
0.30419,0.27443,0.31721,0.81103,0.74312
0.36643,0.28277,0.31176,0.91017,0.70862
0.32425,0.26503,0.30463,0.7611,0.64471
0.26392,0.2376,0.29063,0.83584,0.6664
0.31808,0.16666,0.2013,0.83746,0.72022
0.38835,0.19082,0.20923,1,0.59451
0.40722,0.23845,0.25515,0.71968,0.72297
0.33475,0.26675,0.30314,0.81822,0.81172
0.14614,0.21447,0.29445,0.79183,0.69535
0.13585,0.11421,0.19106,0.93962,0.79708
0.080057,0.13646,0.22471,0.86493,0.58477
0.13301,0.1235,0.20179,0.8158,0.83183
0.28979,0.064272,0.10321,0.84198,0.84093
0.44659,0.088172,0.090468,0.97887,0.79192
0.32118,0.06271,0.095401,0.87249,0.93833
0.44415,0,0,0.87798,1
0.46255,0.068088,0.063705,0.99465,0.93055
0.3598,0.081553,0.10654,0.93482,0.76103
0.29563,0.099735,0.14178,0.9904,0.97995
0.15558,0.37263,0.45751,0.97325,0.96991
0.19751,0.49363,0.57433,0.86827,0.88001
0.36163,0.49501,0.53474,0.97534,0.81335
0.25786,0.48988,0.5561,0.91428,0.8403
