-0.3086;-0.12837;0.17805;0.99782
-0.29604;-0.12521;0.31997;0.9985
-0.28434;-0.12204;0.16418;0.99906
-0.27359;-0.11886;-0.083569;0.99949
-0.26387;-0.11569;0.074245;0.99979
-0.25527;-0.11255;0.27732;0.99996
-0.24786;-0.10944;0.3052;1
-0.2417;-0.10638;0.3568;0.9999
-0.23686;-0.10337;0.37656;0.99966
-0.23339;-0.10042;0.20933;0.99928
-0.23132;-0.097532;0.14174;0.99876
-0.23071;-0.094715;0.17485;0.9981
-0.23156;-0.091967;0.26878;0.9973
-0.23391;-0.089291;0.40851;0.99636
-0.23775;-0.086687;0.33095;0.99528
-0.24309;-0.084152;0.25249;0.99406
-0.24991;-0.081686;0.32506;0.9927
-0.25819;-0.079285;0.26162;0.99121
-0.2679;-0.076945;0.28705;0.98958
-0.279;-0.074662;0.2621;0.98782
-0.29144;-0.072433;0.31613;0.98593
-0.30516;-0.070252;0.38925;0.98392
-0.32009;-0.068113;0.55151;0.98178
-0.33617;-0.066012;0.62768;0.97953
-0.3533;-0.063943;0.6166;0.97716
-0.37142;-0.061902;0.41736;0.97468
-0.39042;-0.059881;-0.13443;0.9721
-0.41021;-0.057878;0.24072;0.96942
-0.43069;-0.055886;0.1186;0.96665
-0.45176;-0.053902;-0.059412;0.96379
-0.47332;-0.051922;-0.14784;0.96084
-0.49527;-0.049943;-0.26858;0.95782
-0.5175;-0.047961;-0.27222;0.95473
-0.5399;-0.045977;-0.16426;0.95158
-0.56238;-0.043988;-0.22038;0.94837
-0.58484;-0.041997;-0.050734;0.94511
-0.60719;-0.040004;0.16004;0.94181
-0.62932;-0.038013;0.2839;0.93847
-0.65116;-0.03603;0.36834;0.9351
-0.67261;-0.03406;0.29176;0.93171
-0.69361;-0.032111;0.47485;0.9283
-0.71409;-0.030193;-0.4266;0.92488
-0.73396;-0.028317;-0.45795;0.92146
-0.75319;-0.026494;-0.40264;0.91805
-0.77171;-0.024738;-0.15749;0.91464
-0.78949;-0.023063;-0.18032;0.91125
-0.80647;-0.021485;-0.16851;0.90789
-0.82264;-0.020018;0.32472;0.90456
-0.83797;-0.018678;0.36077;0.90126
-0.85244;-0.017482;0.56474;0.89801
-0.86604;-0.016444;0.95878;0.8948
-0.87878;-0.015578;1;0.89165
-0.89064;-0.014899;0.92428;0.88855
-0.90164;-0.014418;0.72989;0.88551
-0.9118;-0.014146;0.64298;0.88255
-0.92113;-0.014092;-0.019309;0.87965
-0.92966;-0.014262;0.20281;0.87683
-0.93741;-0.014661;-0.28978;0.87409
-0.94443;-0.015289;-0.41993;0.87143
-0.95074;-0.016147;-0.45083;0.86885
-0.95638;-0.017229;-0.34279;0.86636
-0.9614;-0.018529;-0.67665;0.86396
-0.96584;-0.020035;-0.98187;0.86166
-0.96973;-0.021733;-0.76106;0.85945
-0.97313;-0.023607;-0.34031;0.85733
-0.97608;-0.025636;-0.57001;0.85532
-0.97862;-0.027795;-0.38979;0.8534
-0.9808;-0.030056;-0.1762;0.85158
-0.98266;-0.032387;0.21491;0.84987
-0.98424;-0.034755;0.75115;0.84825
-0.98559;-0.03712;0.65987;0.84674
-0.98673;-0.03944;0.28163;0.84533
-0.98771;-0.041672;0.05198;0.84402
-0.98856;-0.043765;-0.48184;0.84282
-0.9893;-0.045671;-0.67144;0.84171
-0.98996;-0.047334;-0.58248;0.84072
-0.99057;-0.048698;-0.46917;0.83982
-0.99115;-0.049706;0.046911;0.83903
-0.99172;-0.050297;0.57465;0.83834
-0.99228;-0.05041;0.62479;0.83775
-0.99284;-0.049982;0.62152;0.83726
-0.99343;-0.048951;0.98795;0.83688
-0.99402;-0.047255;0.47209;0.8366
-0.99464;-0.04483;0.40489;0.83642
-0.99527;-0.041617;-0.034961;0.83635
-0.99591;-0.037556;-0.24412;0.83637
-0.99655;-0.032591;-0.57129;0.8365
-0.99719;-0.026667;-0.71039;0.83673
-0.9978;-0.019735;-0.66354;0.83706
-0.99837;-0.011746;-0.68519;0.83749
-0.99888;-0.0026592;-0.71344;0.83802
-0.99933;0.0075632;-0.55107;0.83866
-0.99967;0.018953;-0.33097;0.8394
-0.99991;0.031538;-0.34922;0.84024
-1;0.045337;-0.46191;0.84118
-0.99993;0.060364;-0.41286;0.84222
-0.99968;0.076626;-0.091247;0.84337
-0.99922;0.094124;-0.24702;0.84462
-0.99852;0.11285;-0.48708;0.84597
-0.99757;0.13279;-0.42317;0.84742
-0.99633;0.15392;-0.55303;0.84897
-0.99479;0.17621;-0.35016;0.85063
-0.99292;0.19962;-0.36293;0.85238
-0.99069;0.2241;-0.36487;0.85424
-0.9881;0.24961;-0.15608;0.85619
-0.98511;0.27607;-0.12921;0.85824
-0.98171;0.30342;-0.30577;0.86038
-0.97788;0.33158;0.18575;0.86262
-0.9736;0.36046;0.13813;0.86494
-0.96885;0.38997;0.22682;0.86736
-0.96364;0.42002;0.16856;0.86987
-0.95793;0.45049;0.12122;0.87246
-0.95173;0.48128;-0.33851;0.87513
-0.94502;0.51226;-0.066608;0.87787
-0.9378;0.54332;-0.074925;0.88069
-0.93007;0.57434;0.097496;0.88358
-0.92182;0.60518;0.12118;0.88654
-0.91305;0.63571;0.17114;0.88955
-0.90376;0.66581;-0.015185;0.89262
-0.89395;0.69534;-0.25668;0.89574
-0.88364;0.72417;0.21468;0.89891
-0.87282;0.75217;0.3482;0.90211
-0.86152;0.77922;0.4206;0.90535
-0.84973;0.80519;0.4073;0.90861
-0.83748;0.82996;0.52868;0.91189
-0.82478;0.85342;0.049519;0.91519
-0.81165;0.87546;-0.29189;0.91849
-0.79811;0.89597;-0.11725;0.92179
-0.78418;0.91487;-0.36228;0.92508
-0.76989;0.93205;-0.38843;0.92836
-0.75527;0.94745;-0.031426;0.93161
-0.74035;0.96098;0.14295;0.93484
-0.72516;0.97258;0.045292;0.93803
-0.70974;0.9822;-0.3371;0.94118
-0.69413;0.98978;-0.32898;0.94428
-0.67837;0.9953;0.09674;0.94733
-0.6625;0.99871;0.25478;0.95031
-0.64657;1;0.19874;0.95322
-0.63063;0.99915;0.28254;0.95606
-0.61473;0.99616;0.12537;0.95882
-0.59894;0.99104;0.38652;0.96149
-0.58329;0.98379;0.12228;0.96408
-0.56785;0.97444;-0.003148;0.96656
-0.55268;0.96303;-0.0092383;0.96895
-0.53784;0.94958;0.045876;0.97123
-0.52339;0.93415;-0.032108;0.97341
-0.50939;0.9168;-0.028708;0.97547
-0.49591;0.89759;0.15072;0.97742
-0.483;0.87659;0.07989;0.97926
-0.47072;0.85389;0.25544;0.98097
-0.45915;0.82958;0.099558;0.98257
-0.44832;0.80374;0.043143;0.98404
-0.4383;0.7765;0.092217;0.98539
-0.42915;0.74794;0.19448;0.98662
-0.4209;0.7182;0.42778;0.98773
-0.4136;0.6874;0.44315;0.98872
-0.4073;0.65566;0.1038;0.98959
-0.40204;0.6231;0.27023;0.99035
-0.39784;0.58988;-0.026525;0.99099
-0.39473;0.55611;0.34647;0.99152
-0.39273;0.52195;-0.045601;0.99194
-0.39186;0.48752;-0.17753;0.99226
-0.39213;0.45299;-0.096479;0.99249
-0.39355;0.41847;-0.028176;0.99262
-0.3961;0.38413;-0.12736;0.99267
-0.39979;0.35009;-0.15312;0.99264
-0.40459;0.31649;-0.1593;0.99254
-0.4105;0.28348;-0.21942;0.99237
-0.41749;0.25118;-0.28016;0.99215
-0.42552;0.21972;-0.43768;0.99189
-0.43457;0.18924;-0.27544;0.99158
-0.44459;0.15985;-0.22225;0.99126
