-0.32426;1;0.22378;-0.59539
-0.33861;0.96219;0.10894;-0.61246
-0.35225;0.92416;0.015278;-0.62915
-0.36515;0.88604;0.18847;-0.64546
-0.37728;0.84792;0.35675;-0.66141
-0.38862;0.80992;0.38671;-0.677
-0.39914;0.77214;0.33837;-0.69222
-0.40885;0.73468;0.20469;-0.70709
-0.41774;0.69763;0.83326;-0.72162
-0.42581;0.66108;0.70784;-0.73579
-0.43309;0.62513;0.92793;-0.74963
-0.43958;0.58986;0.81614;-0.76312
-0.44532;0.55534;0.81412;-0.77627
-0.45034;0.52166;0.73274;-0.78908
-0.45468;0.48887;0.74191;-0.80156
-0.45837;0.45704;0.63185;-0.81369
-0.46147;0.42623;0.55877;-0.82548
-0.46403;0.39649;0.065818;-0.83693
-0.4661;0.36786;0.78911;-0.84803
-0.46774;0.34039;0.75424;-0.85878
-0.46901;0.31411;0.60552;-0.86918
-0.46998;0.28904;0.06823;-0.87922
-0.4707;0.2652;0.73133;-0.88889
-0.47123;0.24262;0.70373;-0.89821
-0.47164;0.22129;0.54998;-0.90715
-0.472;0.20123;0.04668;-0.91571
-0.47235;0.18244;0.56248;-0.92389
-0.47277;0.1649;0.57328;-0.93169
-0.47329;0.14862;0.63303;-0.9391
-0.47398;0.13357;0.37281;-0.94611
-0.47489;0.11973;0.030381;-0.95271
-0.47606;0.10708;0.43604;-0.95891
-0.47752;0.0956;0.57296;-0.9647
-0.47932;0.085253;0.41893;-0.97007
-0.48149;0.076006;0.17973;-0.97502
-0.48405;0.067825;0.47179;-0.97954
-0.48702;0.060669;0.48295;-0.98363
-0.49042;0.054497;0.50209;-0.98728
-0.49425;0.049266;0.5322;-0.99048
-0.49852;0.04493;0.66098;-0.99324
-0.50324;0.041441;0.76682;-0.99553
-0.50838;0.038751;0.92502;-0.99736
-0.51394;0.03681;0.81754;-0.99873
-0.5199;0.035567;0.098638;-0.99961
-0.52625;0.034972;0.92904;-1
-0.53295;0.034972;0.099617;-0.9999
-0.53997;0.035517;0.94411;-0.99929
-0.54728;0.036554;0.76386;-0.99817
-0.55486;0.038034;0.60245;-0.99653
-0.56265;0.039906;0.6868;-0.99436
-0.57062;0.042121;0.69285;-0.99165
-0.57872;0.044632;0.59754;-0.98839
-0.58693;0.047392;0.68903;-0.98457
-0.59519;0.050357;0.59288;-0.98018
-0.60346;0.053484;0.27509;-0.97521
-0.61172;0.056731;0.51613;-0.96967
-0.61991;0.060061;0.22932;-0.96353
-0.628;0.063434;0.33345;-0.95679
-0.63597;0.066818;0.15179;-0.94944
-0.64378;0.070178;0.34698;-0.94148
-0.65139;0.073484;0.38046;-0.93291
-0.6588;0.076707;0.58678;-0.92371
-0.66598;0.079821;0.78287;-0.91388
-0.67291;0.082801;0.69397;-0.90343
-0.67957;0.085625;1;-0.89234
-0.68596;0.088272;0.97218;-0.88062
