-0.88025;-0.28999;-0.13082;1
-0.8859;-0.27668;-0.1355;0.99793
-0.89114;-0.2628;-0.13891;0.99577
-0.89593;-0.2484;-0.14105;0.99352
-0.90025;-0.23354;-0.14197;0.99117
-0.90407;-0.2183;-0.14169;0.98874
-0.90737;-0.20274;-0.1403;0.98623
-0.91012;-0.18694;-0.13785;0.98364
-0.91232;-0.17098;-0.13446;0.98097
-0.91393;-0.15492;-0.13021;0.97824
-0.91495;-0.13884;-0.12524;0.97545
-0.91537;-0.12283;-0.11965;0.97259
-0.91518;-0.10696;-0.1136;0.96969
-0.91438;-0.091308;-0.10721;0.96675
-0.91298;-0.075949;-0.10064;0.96377
-0.91097;-0.06096;-0.09402;0.96076
-0.90836;-0.046414;-0.087512;0.95773
-0.90517;-0.032382;-0.081257;0.95468
-0.90141;-0.018933;-0.075397;0.95163
-0.8971;-0.006132;-0.070068;0.94858
-0.89226;0.0059597;-0.065398;0.94553
-0.88691;0.017285;-0.061506;0.94251
-0.88109;0.02779;-0.058499;0.9395
-0.87483;0.037428;-0.05647;0.93653
-0.86815;0.046155;-0.055499;0.93359
-0.86111;0.053935;-0.05565;0.9307
-0.85374;0.060736;-0.056968;0.92786
-0.84608;0.066532;-0.059484;0.92508
-0.83817;0.071304;-0.063209;0.92237
-0.83007;0.075039;-0.068136;0.91972
-0.82182;0.077731;-0.074239;0.91716
-0.81347;0.079378;-0.081475;0.91468
-0.80507;0.079987;-0.089784;0.91229
-0.79667;0.079571;-0.099086;0.90999
-0.78832;0.078148;-0.10929;0.90779
-0.78008;0.075742;-0.12028;0.9057
-0.77199;0.072384;-0.13195;0.90371
-0.7641;0.068109;-0.14415;0.90184
-0.75646;0.062959;-0.15675;0.90008
-0.74912;0.056979;-0.16958;0.89843
-0.74211;0.050219;-0.1825;0.8969
-0.7355;0.042733;-0.19534;0.8955
-0.7293;0.034578;-0.20793;0.89421
-0.72357;0.025815;-0.22013;0.89305
-0.71833;0.016505;-0.23175;0.89201
-0.71362;0.0067131;-0.24265;0.8911
-0.70946;-0.003496;-0.25269;0.8903
-0.70587;-0.014056;-0.26171;0.88963
-0.70289;-0.024902;-0.2696;0.88908
-0.70051;-0.035968;-0.27624;0.88865
-0.69875;-0.04719;-0.28153;0.88833
-0.69762;-0.058505;-0.28538;0.88812
-0.69712;-0.069853;-0.28772;0.88803
-0.69726;-0.081175;-0.28851;0.88804
-0.69802;-0.092416;-0.2877;0.88815
-0.69939;-0.10353;-0.28529;0.88836
-0.70136;-0.11445;-0.28126;0.88867
-0.70392;-0.12515;-0.27565;0.88906
-0.70704;-0.13559;-0.26848;0.88954
-0.7107;-0.14572;-0.25979;0.8901
-0.71487;-0.15551;-0.24965;0.89073
-0.71951;-0.16495;-0.23812;0.89143
-0.72461;-0.17399;-0.22529;0.89219
-0.73011;-0.18263;-0.21124;0.893
-0.73599;-0.19084;-0.19606;0.89386
-0.7422;-0.19862;-0.17986;0.89477
-0.7487;-0.20596;-0.16272;0.89571
-0.75546;-0.21286;-0.14476;0.89668
-0.76242;-0.21931;-0.12606;0.89767
-0.76955;-0.22532;-0.10673;0.89868
-0.77681;-0.2309;-0.086837;0.89969
-0.78415;-0.23605;-0.066482;0.90072
-0.79153;-0.24078;-0.045735;0.90173
-0.79891;-0.24511;-0.024666;0.90274
-0.80626;-0.24905;-0.003334;0.90374
-0.81354;-0.25263;0.018211;0.90471
-0.82071;-0.25585;0.039927;0.90565
-0.82775;-0.25874;0.061782;0.90657
-0.83461;-0.26132;0.083754;0.90744
-0.84128;-0.26362;0.10583;0.90828
-0.84772;-0.26564;0.128;0.90907
-0.85392;-0.26741;0.15027;0.90981
-0.85986;-0.26896;0.17266;0.91049
-0.86551;-0.2703;0.19516;0.91112
-0.87087;-0.27146;0.21781;0.91168
-0.87591;-0.27245;0.24062;0.91218
-0.88064;-0.2733;0.26363;0.91262
-0.88503;-0.27402;0.28684;0.91299
-0.8891;-0.27462;0.3103;0.91329
-0.89282;-0.27514;0.33402;0.91351
-0.89621;-0.27557;0.35802;0.91367
-0.89926;-0.27594;0.38233;0.91375
-0.90198;-0.27624;0.40694;0.91376
-0.90437;-0.27651;0.43186;0.9137
-0.90644;-0.27674;0.4571;0.91357
-0.90819;-0.27694;0.48263;0.91337
-0.90965;-0.27712;0.50844;0.91309
-0.91082;-0.27728;0.5345;0.91275
-0.91171;-0.27744;0.56076;0.91235
