0.67491,0.94414,0.92744,0.15406,0.6277
0.71341,0.94986,0.92707,0.093507,0.39876
0.57641,0.97093,0.96789,0.46944,0.63746
0.54378,0.96846,0.96971,0.26435,0.81613
0.54596,0.98841,0.98669,0.053287,0.64656
0.54937,1,1,0.38096,0.92368
0.52401,0.94919,0.95491,0.13889,0.64281
0.60159,0.90749,0.90137,0.16862,0.5576
0.71557,0.92281,0.90015,0.11507,0.94002
0.69006,0.90349,0.88553,0.24174,0.76639
0.72907,0.90155,0.87696,0.27507,0.67731
0.8767,0.93838,0.88577,0.27598,0.31638
0.81046,0.95571,0.91334,0.029817,0.66768
0.72306,0.9799,0.95034,0.11591,0.52659
0.57061,0.9538,0.95146,0.34295,0.63353
0.49892,0.91747,0.92819,0.31479,0.82365
0.38544,0.83749,0.86842,0.36925,0.55343
0.42233,0.83407,0.85695,0.49973,0.53444
0.56885,0.88818,0.88866,0.2602,0.44922
0.65787,0.85784,0.84667,0.091079,0.62597
0.74014,0.83391,0.81032,0,0.54789
0.64848,0.88635,0.87345,0.25547,0.77428
0.74877,0.90305,0.87,0.40298,0.52157
0.68661,0.92551,0.90454,0.67585,0.36994
0.55449,0.88502,0.88548,0.34261,0.72414
0.51765,0.96285,0.96689,0.23618,0.86153
0.71147,0.93536,0.9088,0.65189,0.33716
0.73088,0.92949,0.899,0.18564,0.36533
0.70084,0.89451,0.87476,0.30987,0.60418
0.81865,0.91556,0.87268,0.19426,0.70795
0.7622,0.89828,0.86825,0.35576,0.31414
0.79396,0.89156,0.8556,0.23777,0.46295
0.99328,0.93944,0.86284,0.2397,0.21688
0.80018,0.95131,0.91224,0.21974,0.48872
0.68209,0.92616,0.90372,0.29764,0.22213
0.57094,0.93513,0.93286,0.17621,0.43921
0.52169,0.87871,0.88797,0.42146,0.53834
0.60859,0.90224,0.89318,0.012903,0.29428
0.76129,0.89699,0.86482,0.12448,0.061455
0.65528,0.85456,0.84363,0.088935,0.57573
0.67566,0.80303,0.79386,0.29017,0.77981
0.65333,0.76633,0.76031,0.57612,0.3889
0.5547,0.77139,0.77998,0.37977,0.3685
0.67427,0.8292,0.81537,0.25756,0.34254
0.68416,0.86079,0.84513,0.54686,0.81772
0.55044,0.84866,0.85595,0.52471,0.81631
0.45402,0.90855,0.92753,0.52544,0.37213
0.60736,0.91649,0.91134,0.34264,0.55469
0.73144,0.95817,0.9313,0.24547,0.82664
0.78107,0.95798,0.92265,0.49636,0.41475
0.33012,0.56303,0.61937,0.51188,0.50634
0.2489,0.58593,0.64983,0.36253,0.70211
0.16582,0.59059,0.66284,0.58056,0.15232
0.10165,0.56497,0.64818,0.56701,0.34696
0.024974,0.57657,0.66787,0.69641,0.43488
0.096782,0.56337,0.64729,0.69507,0.70221
0.14418,0.55535,0.6319,0.82384,1
0.2214,0.53859,0.60648,0.83556,0.72697
0.28061,0.525,0.58525,0.85191,0.8095
0.32094,0.5679,0.62347,0.88583,0.90144
0.31361,0.55084,0.60592,0.82425,0.69002
0.3488,0.50592,0.55878,0.85294,0.35416
0.15839,0.52142,0.60048,0.91456,0.54047
0.076399,0.55852,0.64586,0.92838,0.34884
0.124,0.53677,0.61765,0.8918,0.51523
0.26405,0.55502,0.61933,0.83289,0.56787
0.25215,0.56486,0.62673,0.85528,0.48447
0.26781,0.56078,0.62024,0.83032,0.32357
0.2419,0.5581,0.62505,0.96133,0.92316
0.21229,0.50416,0.57771,0.80833,0.8567
0.12868,0.48504,0.56706,0.79306,0.3826
0.27106,0.44621,0.51083,0.98915,0.38676
0.13155,0.45303,0.5364,0.73281,0.38884
0.25718,0.42058,0.49066,0.7212,0.24527
0.058493,0.46214,0.55625,0.73972,0.57825
0,0.51159,0.61335,0.8941,0.62796
0.051878,0.47645,0.56841,0.85887,0.6198
0.1155,0.52165,0.60224,0.98991,0.9988
0.071179,0.44281,0.53702,0.90362,0.59103
0.27179,0.41651,0.4872,0.99805,0.25351
0.27742,0.42167,0.48899,0.84828,0.79546
0.22846,0.41765,0.49092,0.85816,0.59485
0.20527,0.41315,0.48902,0.89823,0.33847
0.22094,0.39891,0.47201,0.90486,0.5397
0.11372,0.41759,0.50814,0.9562,0.64757
0.13134,0.41676,0.50544,0.83907,0.31899
0.11231,0.43407,0.52359,0.88043,0.69182
0.18131,0.49275,0.56829,0.92784,0.56069
0.19619,0.4715,0.54648,0.91619,0.82241
0.27263,0.40769,0.4782,0.85404,0.62344
0.27185,0.36576,0.43994,0.96613,0.48712
0.38862,0.37676,0.43416,0.87833,0.35458
0.39712,0.3714,0.42201,0.76796,0.48071
0.30043,0.40775,0.47217,0.92192,0.73296
0.28943,0.41661,0.4853,0.95543,0.80131
0.31348,0.41388,0.48082,0.82913,0.64634
0.22167,0.6139,0.6791,0.83877,0.36829
0.2437,0.65425,0.71253,0.76148,0.37086
0.3162,0.60953,0.66087,0.86433,0.62599
0.27182,0.58162,0.64239,0.85054,0.47967
0.5631,0.29194,0.33101,0.77517,0.49564
0.33501,0.30696,0.37608,0.86749,0.93327
0.43408,0.29415,0.34403,0.80839,0.57975
0.50563,0.25759,0.30231,0.85752,0.45393
0.48124,0.28888,0.33425,0.87072,0.37938
0.43602,0.3043,0.35797,0.95341,0.55463
0.37809,0.30202,0.36318,0.93145,0.29117
0.43752,0.3019,0.35485,0.89875,0.48303
0.65759,0.2961,0.31919,0.95514,0.19218
0.83159,0.27137,0.2692,0.9,0.42564
1,0.2774,0.24282,0.99881,0.56611
0.68151,0.27789,0.29735,0.90193,0.47331
0.59003,0.26572,0.30022,0.72194,0.090316
0.46296,0.29278,0.34415,0.85238,0.31777
0.39554,0.27709,0.33779,0.89835,0.48072
0.26131,0.27374,0.34977,0.86822,0.11904
0.36565,0.24531,0.30962,0.94316,0.66332
0.34367,0.2165,0.28174,0.8211,0.23836
0.41306,0.20038,0.26427,0.76288,0.13668
0.59738,0.15511,0.19519,0.8822,0.31329
0.76128,0.1248,0.13887,0.83806,0.1549
0.49679,0.14136,0.19613,0.78586,0.069517
0.65306,0.13605,0.16466,0.88679,0.55127
0.54735,0.17049,0.21281,0.8447,0.56589
0.44061,0.19252,0.25095,0.88208,0.60501
0.21436,0.19107,0.2822,1,0.41898
0.5211,0.10618,0.16013,0.87124,0.52674
0.63276,0.14423,0.16864,0.82483,0.12423
0.60214,0.12491,0.16569,0.91715,0.061101
0.61719,0.14488,0.18153,0.80463,0.22646
0.6327,0.13406,0.17022,0.924,0.1952
0.8599,0.11399,0.11311,0.9092,0.49203
0.93661,0.098676,0.087258,0.93633,0.56036
0.78409,0.11713,0.12884,0.8144,0.10747
0.64631,0.090475,0.12234,0.78174,0.23912
0.54558,0.077527,0.12614,0.90641,0.39577
0.57966,0.075958,0.12357,0.95833,0.53798
0.48134,0.095562,0.14927,0.91935,0.28888
0.58774,0.07667,0.1155,0.74717,0.04966
0.66064,0.014515,0.05173,0.93919,0.54922
0.75453,0.011354,0.034656,0.92986,0.21544
0.82974,0.0025967,0.013178,0.88104,0.29624
0.9049,0,0,0.90873,0.25695
0.90638,0.0083261,0.0034797,0.89959,0.56735
0.88135,0.010073,0.01249,0.88221,0.32815
0.88762,0.0048548,0.0073765,0.95376,0.43842
0.41984,0.23322,0.28037,0.86385,0.13782
0.35545,0.3084,0.37373,0.86418,0.083626
0.56376,0.31138,0.34345,0.91309,0.37663
0.45576,0.29156,0.34455,0.88423,0
