0.58647,0.56206,0.24278,0.285,0.056302,0.23055,0.17893
0.43613,0.65232,0.16646,0.31196,0.015176,0.16532,0.1202
0.49736,0.57579,0.13313,0.32556,0.046518,0.13149,0.28175
0.65631,0.85122,0.12597,0.16102,0.15913,0.11982,0.46625
0.79258,0.85684,0.26163,0.23839,0.63875,0.23517,0.78336
0.61319,0.79956,0.54838,0.26596,0.74844,0.47225,0.75735
0.37619,0.75641,0.78641,0.26393,0.634,0.76442,0.54952
0.35378,0.84005,0.55309,0.23842,0.50855,0.54847,0.57866
0.61282,0.84667,0.30149,0.22895,0.42435,0.28638,0.51886
0.6542,0.85905,0.13009,0.24122,0.33428,0.1097,0.33493
0.65948,0.70843,0.19511,0.11557,0.20071,0.16651,0.39119
0.61825,0.6786,0.29604,0.20748,0.09392,0.26594,0.28954
0.60948,0.60201,0.19071,0.33558,0.039611,0.18035,0.11263
0.4643,0.86036,0.12838,0.10738,0.029926,0.12631,0.23319
0.44669,0.7136,0.10483,0.30219,0.0031501,0.10236,0.49805
0.60857,0.8161,0.12252,0.16932,0.072682,0.11952,0.56445
0.67977,0.84655,0.26104,0.23913,0.52108,0.2387,0.63005
0.71076,0.82822,0.57697,0.2131,0.70255,0.50592,0.63184
0.39991,0.77619,0.78839,0.21997,0.63335,0.78673,0.63968
0.37395,0.8322,0.52256,0.32894,0.51254,0.51542,0.69204
0.56986,0.89487,0.28251,0.25597,0.37127,0.26704,0.52181
0.5718,0.76562,0.15815,0.27774,0.29077,0.13463,0.42369
0.59421,0.72837,0.21642,0.25241,0.1541,0.19015,0.35174
0.53423,0.61896,0.32589,0.27976,0.062554,0.29129,0.21836
0.55212,0.59075,0.27051,0.33494,0.053034,0.26298,0.08436
0.53254,0.69525,0.13826,0.23919,0.037128,0.13602,0.21541
0.54441,0.64532,0.1334,0.34404,0.063872,0.13177,0.32671
0.57804,0.77809,0.12419,0.25551,0.16804,0.1165,0.53811
0.62636,0.78223,0.25116,0.26125,0.58132,0.2258,0.69464
0.43726,0.82103,0.59982,0.27934,0.79075,0.51656,0.61131
0.52911,0.81855,0.81119,0.23546,0.627,0.80534,0.59609
0.32473,0.90772,0.50565,0.2239,0.40015,0.5024,0.66501
0.63864,0.73525,0.27509,0.29926,0.42249,0.2637,0.44003
0.57726,0.87115,0.15981,0.228,0.28881,0.13947,0.41897
0.75589,0.66722,0.18484,0.26138,0.19721,0.15579,0.32499
0.62856,0.70173,0.25853,0.27596,0.11909,0.22759,0.21682
0.53479,0.60156,0.2731,0.3329,0.06562,0.26334,0.15573
0.45954,0.52432,0.14955,0.37197,0.036515,0.14893,0.23305
0.59993,0.65139,0.076622,0.33121,0.070413,0.074927,0.31735
0.69736,0.84468,0.13347,0.20377,0.12892,0.12624,0.50272
0.61387,0.77061,0.25054,0.30182,0.68066,0.22692,0.68221
0.68322,0.68622,0.58551,0.29288,0.68204,0.51208,0.64665
0.44963,0.71651,0.83327,0.32085,0.64176,0.81617,0.57949
0.34672,0.86614,0.50189,0.25333,0.51053,0.49021,0.56649
0.49755,0.85714,0.2846,0.28236,0.46863,0.27293,0.44141
0.81155,0.79891,0.20138,0.23972,0.3341,0.17691,0.27526
0.70238,0.67855,0.12184,0.17902,0.21073,0.092358,0.43282
0.57572,0.6206,0.2609,0.26005,0.12487,0.23228,0.22619
0.45215,0.50677,0.25049,0.31836,0.058943,0.24354,0.23162
0.45453,0.64218,0.13217,0.27879,0.023834,0.12944,0.28907
0.58074,0.72505,0.10049,0.23225,0.0229,0.0947,0.47708
0.74581,0.83847,0.11477,0.090477,0.12256,0.10816,0.50669
0.58509,0.81152,0.23983,0.25873,0.55664,0.21363,0.68149
0.50804,0.70405,0.57509,0.35512,0.76697,0.49688,0.69317
0.47457,0.71482,0.84902,0.34466,0.64616,0.84865,0.80698
0.45379,0.86559,0.55914,0.36317,0.44768,0.54834,0.76711
0.61953,0.86736,0.26582,0.34515,0.32602,0.25004,0.48034
0.85025,0.67771,0.12403,0.3363,0.25221,0.10029,0.38707
0.72624,0.62859,0.16758,0.26491,0.13091,0.13667,0.28627
0.59532,0.73925,0.23655,0.12585,0.085336,0.20538,0.28676
0.54662,0.65045,0.19711,0.30371,0.051457,0.18735,0.10695
0.41799,0.64456,0.15232,0.24947,0.046601,0.14891,0.27732
0.55913,0.58607,0.092327,0.32145,0.086763,0.08914,0.28036
0.69493,0.69842,0.12238,0.28123,0.20247,0.11381,0.531
0.64966,0.7385,0.25619,0.25833,0.63115,0.22868,0.7467
0.5676,0.78019,0.5671,0.28296,0.81011,0.51559,0.72644
0.48414,0.74704,0.84551,0.30485,0.57052,0.84725,0.66992
0.42317,0.81626,0.50948,0.24573,0.42699,0.50371,0.54262
0.5697,0.81016,0.2537,0.22803,0.34779,0.2347,0.5852
0.62951,0.76075,0.16804,0.22645,0.26013,0.1418,0.442
0.61012,0.70742,0.23938,0.15062,0.17363,0.21223,0.38943
0.6403,0.56802,0.27691,0.23368,0.093264,0.25002,0.173
0.48654,0.56708,0.24152,0.25411,0.066884,0.23451,0.14962
0.40268,0.4853,0.15063,0.38156,0.066686,0.14846,0.36
0.5026,0.67684,0.1308,0.23721,0.048571,0.13034,0.37403
0.78819,0.78044,0.10129,0.22656,0.16612,0.094598,0.48082
0.57761,0.84162,0.25076,0.25751,0.65126,0.22375,0.77567
0.57949,0.76851,0.56114,0.302,0.82196,0.4873,0.69808
0.48045,0.78241,0.78437,0.28457,0.70391,0.76775,0.69482
0.43521,0.80239,0.55079,0.3074,0.55054,0.54137,0.65316
0.58664,0.83242,0.29287,0.22653,0.40619,0.2797,0.38476
0.61273,0.83699,0.13192,0.17396,0.32512,0.10839,0.43
0.72347,0.70632,0.18083,0.14987,0.22268,0.15379,0.39057
0.58835,0.66249,0.27923,0.17855,0.1376,0.25058,0.31676
0.48235,0.65505,0.23177,0.1877,0.081046,0.22731,0.044202
0.46409,0.52674,0.14198,0.30228,0.096623,0.14202,0.21546
0.51371,0.73734,0.11753,0.25269,0.065379,0.11696,0.40021
0.64676,0.93592,0.098129,0.11298,0.19486,0.09329,0.53771
0.57893,0.84301,0.23249,0.23444,0.64392,0.20779,0.65645
0.53897,0.72666,0.56648,0.25122,0.72839,0.49412,0.80848
0.44758,0.78444,0.8612,0.22498,0.64782,0.85289,0.77628
0.27673,0.95576,0.53394,0.12985,0.55302,0.52626,0.59927
0.454,0.84293,0.27989,0.24212,0.50084,0.26369,0.44614
0.71406,0.8146,0.16728,0.16474,0.3461,0.14115,0.34852
