0.4897,0.51512,0.31594,0.65316,0.22891,0.34192,0.42637
0.61884,0.26172,0.46952,0.60508,0.70063,0.43914,0.76389
0.73273,0.63902,0.70229,0.31169,0.62607,0.70283,0.5885
0.50926,0.52052,0.39788,0.829,0.13021,0.42396,0.48245
0.80772,0.30748,0.88266,0.81035,0.4863,0.85819,0.63223
0.57374,0.4652,0.46308,0.57032,0.71833,0.5169,0.24601
1,0.54488,0.64002,0.66595,0.18368,0.67348,0.41656
0.97123,0.084429,0.73645,0.68217,0.84319,0.7745,0.35205
0.80437,0.61009,0.39526,0.19562,0.82361,0.35879,0.74519
0.53067,0.60624,0.53329,0.32185,0.56015,0.54761,0.55677
0.7547,0.74826,0.46566,0.30858,0.70546,0.45503,0.34943
0.2311,0.60558,0.45308,0.50275,0.59304,0.41591,0.54142
0.19756,0.55783,0.58374,0.4383,0.5903,0.56379,0.70958
0.31663,0.71033,0.36768,0.4645,0.5706,0.39554,0.69799
0.47379,0.47352,0.76815,0.6547,0.53562,0.71435,0.34987
0.52279,0.6245,0.24342,0.37737,0.64145,0.25484,0.34195
0.47798,0.50039,0.33547,0.44099,0.87858,0.3588,0.73345
0.43372,0.61532,0.47179,0.41036,0.41754,0.46774,0.31965
0.4069,0.58356,0.66861,0.65172,0.39296,0.6771,0.46946
0.42029,0.48283,0.48073,0.69517,0.52378,0.50543,0.32106
0.76879,0.43747,0.4311,0.6341,0.4991,0.46371,0.4915
0.48892,0.41904,0.43172,0.64311,0.41554,0.49045,0.56873
0.42295,0.54118,0.60154,0.60631,0.51265,0.60803,0.51572
0.37626,0.69439,0.61596,0.44082,0.38851,0.58807,0.33008
0.61553,0.5581,0.5222,0.46709,0.50242,0.52862,0.58033
0.41478,0.58877,0.29664,0.62212,0.17701,0.31517,0.3684
0.40985,0.41662,0.64992,0.4375,0.96497,0.64224,0.33239
0.89547,0.88845,0.51913,0.1552,0.57439,0.50001,0.62072
0.78704,0.48728,0.44751,0.72725,0.11792,0.43976,0.13602
0.89269,0.48546,0.30271,0.43091,0.59114,0.29768,0.60158
