-0.37703;1;-0.47425;-0.61267
-0.40859;0.88135;-0.51011;-0.66166
-0.43284;0.76375;-0.54364;-0.70737
-0.45013;0.64998;-0.57543;-0.74993
-0.46131;0.54251;-0.60606;-0.78941
-0.46764;0.44338;-0.63606;-0.82582
-0.47065;0.35421;-0.66585;-0.85914
-0.47202;0.27608;-0.69574;-0.88927
-0.47336;0.20959;-0.72593;-0.91609
-0.47617;0.1549;-0.75645;-0.93949
-0.48164;0.1117;-0.7872;-0.95931
-0.49058;0.079368;-0.81793;-0.97542
-0.5034;0.056969;-0.84827;-0.98768
-0.52005;0.043349;-0.87772;-0.99593
-0.54009;0.037192;-0.90566;-1
-0.56273;0.037086;-0.93142;-0.99968
-0.58697;0.041596;-0.95425;-0.99473
-0.61172;0.049329;-0.97333;-0.98492
-0.63594;0.058994;-0.98785;-0.97001
-0.65875;0.069441;-0.99701;-0.94977
-0.6795;0.07969;-1;-0.92401
-0.69784;0.088935;-0.99611;-0.89263
-0.71366;0.096549;-0.98471;-0.85553
-0.72712;0.10207;-0.9653;-0.81273
-0.73861;0.10522;-0.93754;-0.76434
-0.74866;0.10584;-0.90129;-0.7106
-0.75791;0.10397;-0.85665;-0.6519
-0.767;0.099754;-0.80396;-0.58883
-0.77655;0.093448;-0.74383;-0.52214
-0.78709;0.085408;-0.67716;-0.45277
-0.79895;0.076055;-0.60511;-0.3818
-0.81229;0.065852;-0.5291;-0.31043
-0.82707;0.05529;-0.45078;-0.23995
-0.84308;0.044867;-0.37194;-0.17168
-0.85999;0.035065;-0.29446;-0.10695
-0.87736;0.02632;-0.22023;-0.047066
-0.89472;0.018995;-0.15107;0.0067655
-0.91164;0.01335;-0.088641;0.053486
-0.92767;0.0095314;-0.034391;0.092256
-0.94247;0.0075661;0.010537;0.1225
-0.95574;0.0073722;0.045329;0.14396
-0.96728;0.0087784;0.069539;0.15666
-0.97698;0.011546;0.083094;0.16093
-0.98481;0.015386;0.086291;0.15733
-0.99083;0.019977;0.079769;0.14667
-0.99516;0.024971;0.064469;0.12991
-0.99801;0.030005;0.041577;0.10815
-0.99956;0.034717;0.012472;0.082643
-1;0.038762;-0.021347;0.0547
-0.99944;0.041834;-0.05831;0.025692
-0.9979;0.043691;-0.096842;-0.0030231
-0.9953;0.044167;-0.13541;-0.03015
-0.9914;0.043183;-0.17255;-0.054512
-0.98585;0.040746;-0.20694;-0.075094
