0.59347,0.18838,0.16766,0.72053,0.32534,0.17258,0.4634
0.32737,0.15263,0.085715,0.7273,0.23898,0.086171,0.3147
0.21307,0.43588,0.14826,0.56214,0.28678,0.14638,0.34237
0.21562,0.39542,0.2348,0.51808,0.32133,0.2345,0.48853
0.21083,0.45084,0.37766,0.64525,0.7251,0.36373,0.5965
0.26055,0.54023,0.70455,0.64591,0.87343,0.70124,0.51864
0.21722,0.45952,0.30775,0.80172,0.70386,0.31505,0.59181
0.26842,0.49109,0.26722,0.63462,0.4974,0.26808,0.65449
0.3154,0.52043,0.26475,0.72214,0.39067,0.26902,0.60927
0.27887,0.36471,0.28427,0.64429,0.31985,0.28835,0.43095
0.047692,0.19123,0.34714,0.66692,0.26811,0.35004,0.36184
0.17503,0.17743,0.36635,0.61515,0.29534,0.37103,0.36665
0.59071,0.25783,0.12387,0.6145,0.30613,0.12529,0.38617
0.33226,0.16495,0.10377,0.63749,0.2754,0.1019,0.32875
0.29287,0.33458,0.11443,0.57882,0.27409,0.11092,0.26954
0.16458,0.32772,0.21439,0.58169,0.36344,0.21461,0.44378
0.31397,0.45798,0.43201,0.68351,0.97621,0.39613,0.51924
0.40086,0.52519,0.77472,0.65547,0.8572,0.77517,0.4396
0.42871,0.39844,0.35868,0.75607,0.74955,0.36697,0.49086
0.33905,0.47237,0.28177,0.73919,0.51766,0.28479,0.75334
0.2162,0.55775,0.26552,0.70847,0.44737,0.26646,0.58247
0.36157,0.30421,0.29265,0.5603,0.46928,0.29324,0.42301
0.081232,0.32905,0.35185,0.62925,0.39761,0.35535,0.46139
0.37687,0.15403,0.33185,0.59866,0.35904,0.33837,0.37821
0.48288,0.14591,0.085187,0.60109,0.3941,0.087135,0.38394
0.2689,0.3168,0.15362,0.56202,0.30945,0.15461,0.42808
0.26209,0.27762,0.10992,0.56112,0.23249,0.11069,0.3928
0.17503,0.48615,0.19303,0.54927,0.32828,0.19426,0.46991
0.42583,0.49338,0.43436,0.63068,0.818,0.40381,0.50236
0.31834,0.47049,0.74163,0.68589,0.83508,0.73993,0.67283
0.30698,0.33159,0.34381,0.8763,0.66928,0.35164,0.64866
0.3083,0.43874,0.26896,0.93032,0.5036,0.27243,0.62346
0.25075,0.53105,0.2667,0.76139,0.36357,0.26696,0.71692
0.19037,0.40342,0.29136,0.64012,0.37538,0.29513,0.44542
0.072997,0.26827,0.34373,0.50544,0.33222,0.34872,0.43537
0.10853,0.11501,0.36656,0.63564,0.36633,0.37313,0.38827
0.61978,0.12128,0.1238,0.61983,0.4151,0.12807,0.39712
0.33911,0.22694,0.080355,0.67357,0.32688,0.081123,0.27011
0.20823,0.2784,0.1253,0.59465,0.25295,0.12561,0.34761
0.24328,0.33462,0.21061,0.46696,0.43094,0.20881,0.53119
0.25363,0.47198,0.48055,0.61864,0.95364,0.44941,0.57676
0.27,0.46601,0.72184,0.70442,0.93144,0.73201,0.56592
0.34473,0.49762,0.3307,0.70295,0.71655,0.34034,0.73682
0.29151,0.4514,0.28402,0.87109,0.43027,0.28993,0.64402
0.256,0.43728,0.26757,0.75114,0.35481,0.27044,0.60961
0.12762,0.35655,0.29425,0.6681,0.39231,0.30018,0.43005
0.044785,0.19952,0.35096,0.59558,0.34556,0.35512,0.41554
0.17288,0.15648,0.34028,0.67772,0.37508,0.34956,0.33694
0.573,0.19563,0.1265,0.68346,0.41052,0.13248,0.38137
0.29784,0.28193,0.038907,0.59142,0.2722,0.039593,0.25953
0.21862,0.27691,0.10248,0.53563,0.25732,0.10464,0.28848
0.19271,0.38918,0.21655,0.57699,0.40252,0.21712,0.4755
0.32659,0.41455,0.41588,0.67041,0.72681,0.38456,0.53884
0.21937,0.36396,0.77578,0.76238,0.79584,0.7684,0.42557
